ensembl_gene_id	d0_A_Rep1	d0_A_Rep2	d0_A_Rep3	d0_A_Rep4	d0_Y_Pax7_Rep1	d0_Y_Pax7_Rep2	d0_Y_Pax7_Rep3	d0_Y_Rep1	d0_Y_Rep2	d0_Y_Rep3	d0_Y_Rep4	d1_A_Rep1	d1_A_Rep2	d1_Y_Rep1	d1_Y_Rep2	d1_Y_Rep3	d3_A_Rep1	d3_A_Rep2	d3_Y_Rep1	d3_Y_Rep2	d3_Y_Rep3	d5_A_Rep1	d5_A_Rep2	d5_Y_Rep1	d5_Y_Rep2	d7_A_Rep1	d7_A_Rep2	d7_A_Rep3	d7_A_Rep4	d7_Y_Rep1	d7_Y_Rep2	d7_Y_Rep3	d7_Y_Rep4
ENSMUSG00000050022	0.124328135	0.632268215	0.333423734	0.575312331	0.925999419	1.700439718	1.014355293	0.895302621	0.739848103	0.545968369	0.695993813	0.111031312	0.516015147	0.056583528	0.201633861	1.117695043	0.659924558	0.22650853	0.176322773	0.189033824	0.495695163	1.678071905	1.669026766	0.59454855	0.773996325	0.310340121	0.298658316	0.367371066	0.097610797	0.124328135	0.35614381	0.40053793	0
ENSMUSG00000050023	0	0	0	0	0	0	0	0.176322773	0	0	0.056583528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050028	0	0	0	0	0	0	0	0.333423734	0	0.042644337	0.137503524	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0	0	0	0	0
ENSMUSG00000050029	1.316145742	1.298658316	1.469885976	1	2.336283388	2.794935663	2.344828497	1.952333566	2.066950244	1.232660757	1.739848103	2.392317423	2.526068812	1.521050737	1.3950628	2.327687364	2.555816155	2.333423734	2.867896464	2.883620816	2.266036894	2.392317423	2.403267722	2.166715445	2.316145742	2.073820233	2.073820233	2.295723025	2.13422094	2.347665656	1.718087584	2.780310099	2.641546029
ENSMUSG00000050030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050035	0.389566812	0.310340121	0.526068812	0.40053793	0.014355293	0.82374936	0.286881148	0.214124805	0	0.286881148	0.189033824	0.176322773	0.807354922	0.378511623	0.084064265	0.839959587	0.659924558	0.613531653	0.659924558	0.632268215	0.807354922	0.5360529	0.321928095	0.622930351	0.526068812	0.124328135	0.124328135	0.084064265	0.82374936	0.443606651	0.632268215	0.807354922	0.014355293
ENSMUSG00000050043	5.873567152	5.882643049	5.575917361	5.463360886	4.735522177	5.496973581	5.552438555	6.307428525	6.244887059	5.886306263	6.137093609	6.177319866	6.301953395	5.777156666	5.824513297	6.354910512	7.071462363	6.707773243	6.862203399	6.882887553	6.556735948	6.004501392	5.912889336	6.493615314	6.491372118	5.533251852	5.528571319	5.484782623	5.472487771	6.06608919	6.057666877	5.971773447	5.75033852
ENSMUSG00000050050	0	0.014355293	0.028569152	0.23878686	0	0	0.084064265	0.495695163	0	0.084064265	0.214124805	0.35614381	0.042644337	0.163498732	0.176322773	0.097610797	0.014355293	0.028569152	0	0	0	0.056583528	0.028569152	0	0	0	0.014355293	0	0.028569152	0.056583528	0.056583528	0	0
ENSMUSG00000050052	0.704871964	0.59454855	0.495695163	1.182692298	2.14404637	1.967168608	2.386810946	2.13422094	0.495695163	0.516015147	1.257010618	0.90303827	0.485426827	1.97819563	1.176322773	1.070389328	0.378511623	0.526068812	0.731183242	0.59454855	0.443606651	2.580145484	2.153805336	0.275007047	0.411426246	0.748461233	0.82374936	0.485426827	0.411426246	0.604071324	0.847996907	0.454175893	0.565597176
ENSMUSG00000050058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050063	0	0	0	0	0	0	0	0	0	0.014355293	0.014355293	0.111031312	0.344828497	0	0	0.23878686	0.250961574	0.137503524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050064	1.244887059	1.510961919	1.49057013	1.807354922	1.981852653	0.98550043	0.855989697	1.292781749	0.704871964	1.250961574	1.13093087	1.735522177	1.09085343	1.137503524	1.232660757	1.704871964	2.077242999	2.13422094	2.021479727	1.989139007	2.207892852	1.257010618	1.361768359	1.937344392	2.111031312	2.289834465	2.272023189	1.98550043	1.687060688	2.572889668	1.298658316	2.440952198	2.521050737
ENSMUSG00000050066	0	0	0	0.084064265	0	0	0	0.454175893	0	0.056583528	0.189033824	0.014355293	0.163498732	0.163498732	0.189033824	0.097610797	0	0	0.137503524	0.056583528	0.042644337	0	0	0.124328135	0.056583528	0.014355293	0.042644337	0	0	0.189033824	0	0	0
ENSMUSG00000050069	0.40053793	0.622930351	0.042644337	0.150559677	0.097610797	1.250961574	1.555816155	0.378511623	1.608809243	0.97819563	1.028569152	0.687060688	0.669026766	0.014355293	0.22650853	0.150559677	0.028569152	0.028569152	0.097610797	0.189033824	0.176322773	0.411426246	0.298658316	0.124328135	0.084064265	0.014355293	0.028569152	0.028569152	0.163498732	0.23878686	0.263034406	0	0
ENSMUSG00000050071	5.37086174	5.253611152	3.608809243	2.792855352	3.993674362	1.292781749	1.344828497	0.765534746	3.294253136	3.255500733	2.82374936	4.289096702	4.205548911	3.323370069	3.496973581	5.207111961	5.496973581	5.715069679	6.204571144	6.214319121	6.464504909	0.713695815	0.799087306	5.415488271	5.531693361	3.650764559	3.745237332	3.972692654	3.878725341	5.206330648	2.972692654	4.19061486	3.98550043
ENSMUSG00000050074	0	0	0	0	0	0	1.316145742	1.182692298	0	0.454175893	0.632268215	0	0.23878686	0	0.028569152	0.042644337	0	0.111031312	0.163498732	0.097610797	0.214124805	1.097610797	1.084064265	0.454175893	0.731183242	0.389566812	0.422233001	0.084064265	0.565597176	3.182692298	1.773996325	0	0
ENSMUSG00000050075	0	0	0.097610797	0.150559677	0.40053793	3.363171077	1.339137385	0.782408565	0	0	0.310340121	0.176322773	0	0	0	0.650764559	0.028569152	0.028569152	0.084064265	0.137503524	0.084064265	1.150559677	1.021479727	0.263034406	0.214124805	0.124328135	0.042644337	0	0	0.344828497	0.014355293	0	0
ENSMUSG00000050079	2.684818738	2.653060017	3.945794957	4.066950244	3.971773447	3.543495883	3.344828497	3.734438666	3.576522138	3.032100843	3.442280035	3.533563348	3.454175893	3.634593268	3.575312331	3.75595577	3.17951105	3.544732656	3.665620164	3.676944359	3.615887074	3.384049807	3.181102551	3.710393192	3.75595577	4.173127433	4.105175192	4.09000653	4.144862143	3.708187236	3.839959587	4.339137385	4.528571319
ENSMUSG00000050085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050087	0.111031312	0.097610797	0	0	0	0	0	0.042644337	0.604071324	0	0.189033824	0	0	0	0	0.042644337	0	0.056583528	0	0	0	0	0	0	0.111031312	0	0	0	0	0	0	0	0
ENSMUSG00000050088	2.217230716	2.247927513	3.152183419	3.010779839	3.997292408	3.371558863	3.489286023	3.426264755	2.819668183	2.669026766	3.007195501	3.243364426	3.549669171	3.289834465	2.99095486	3.544732656	3.166715445	3.010779839	3.320484678	3.408711861	3.107687869	3.762348816	3.801158656	3.684818738	3.718087584	4.275752049	4.23878686	3.648465443	3.638073837	4.263785614	3.485426827	3.488000771	3.683696454
ENSMUSG00000050089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050097	0	0	0	0	0	0.485426827	0.475084883	1.580145484	0	0.097610797	0.765534746	0	0	0	0.111031312	0.214124805	0.028569152	0.028569152	0.056583528	0.014355293	0	1.220329955	1.14404637	0	0.056583528	0.286881148	0.201633861	0	0	0	0	0	0
ENSMUSG00000050100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0.084064265	0.028569152	0	0	0	0	0	0	0	0
ENSMUSG00000050102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050103	2.684818738	2.59454855	2.464668267	2.655351829	2.584962501	4.537917249	3.874796966	3.776103988	3.049630768	2.618238656	3.204766751	1.956056652	2.541019153	2.63691458	2.765534746	2.229587923	1.298658316	0.799087306	0.871843649	0.757023247	0.5360529	3.847996907	3.825785627	1.655351829	1.739848103	1.914564523	1.918386234	1.367371066	1.541019153	2.459431619	3.196921734	1.769771739	1.855989697
ENSMUSG00000050105	1.298658316	1.042644337	0.622930351	2.280956314	4.076388069	4.221103725	4.263785614	5.83491343	1.339137385	1.327687364	4.362469889	0.773996325	0.545968369	1.189033824	1.070389328	2.974529312	0.333423734	0.687060688	0.432959407	0.722466024	0.807354922	5.778734244	5.790511412	0.214124805	0.871843649	2.147306699	2.147306699	1.438292852	2.375734539	1.214124805	2.367371066	2.028569152	1.220329955
ENSMUSG00000050106	0	0.028569152	0.35614381	0.40053793	1.014355293	1.443606651	1.580145484	0.028569152	0.070389328	0.137503524	0.042644337	0.22650853	0.389566812	0.378511623	0.201633861	0.150559677	0.028569152	0.028569152	0.124328135	0.321928095	0.070389328	1.443606651	1.443606651	0.150559677	0.124328135	0.111031312	0.124328135	0	0.310340121	0.201633861	0.275007047	0	0
ENSMUSG00000050107	0.137503524	0.056583528	0.263034406	0.097610797	0	0.378511623	0.097610797	0.214124805	0	0.286881148	0.189033824	1.339137385	1.718087584	0.124328135	0.084064265	1.03562391	2	2.185866545	2.114367025	2.032100843	1.952333566	0.310340121	0.275007047	1.124328135	1.042644337	1.124328135	1.22650853	0.695993813	0.831877241	1.5360529	0.641546029	0.495695163	1.839959587
ENSMUSG00000050108	0.137503524	0.214124805	0.35614381	0	0	0	0	0.176322773	0.847996907	0.214124805	0.389566812	0.695993813	0.298658316	0.111031312	0.176322773	0.344828497	0.070389328	0.070389328	0	0.014355293	0	0.22650853	0.097610797	0	0.042644337	0.111031312	0.097610797	0	0	0	0	0	0
ENSMUSG00000050114	0	0	0	0	0	0	0	0.028569152	0	0.014355293	0.014355293	0	0.028569152	0	0	0	0.014355293	0	0.014355293	0.028569152	0	0	0	0.042644337	0.070389328	0	0.014355293	0	0.014355293	0.014355293	0	0.014355293	0
ENSMUSG00000050121	0	0	0	0	0.613531653	0	0	0	0	0	0	0.443606651	0.40053793	0.286881148	0.137503524	0.201633861	0	0.014355293	0	0	0.028569152	0	0	0	0	0.150559677	0.042644337	0.084064265	0	0.124328135	0.056583528	0	0
ENSMUSG00000050122	2.195347598	2.339137385	2.752748591	2.416839742	1.49057013	1.117695043	0.575312331	1.23878686	1.992768431	1.769771739	1.691534165	1.176322773	1.521050737	0.887525271	2.087462841	0.454175893	0.963474124	0.97819563	0.704871964	0.50589093	0.432959407	0.378511623	0.50589093	1.014355293	0.871843649	1.176322773	0.910732662	1.22650853	1.89917563	0.773996325	1.718087584	0.124328135	1.007195501
ENSMUSG00000050128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050132	0.687060688	0.432959407	3.5360529	3.112700133	0.871843649	0.669026766	0.545968369	0.367371066	0.765534746	2.010779839	1.339137385	1.510961919	1.438292852	1.3950628	1.883620816	1.014355293	1.182692298	1.03562391	0.948600847	0.910732662	0.757023247	0.454175893	0.432959407	1.275007047	1.316145742	1.811471031	1.891419187	2.592158002	3.324810603	0.98550043	0.678071905	1.214124805	1.286881148
ENSMUSG00000050134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050138	0	0	0.344828497	0	0.163498732	0.070389328	0	0.042644337	0	0.070389328	0.042644337	0	0	0.070389328	0.014355293	0.084064265	0	0.084064265	0	0	0.014355293	0	0	0	0	0.014355293	0.028569152	0	0	0.056583528	0.275007047	0	0.632268215
ENSMUSG00000050141	0.86393845	0.713695815	2.010779839	2.084064265	0.807354922	0.411426246	0.042644337	0.263034406	0.910732662	1.40053793	0.992768431	0.298658316	0.176322773	1.327687364	1.042644337	0.084064265	0	0.526068812	0	0.056583528	0.042644337	0.298658316	0.333423734	0.150559677	0.263034406	0	0	0.454175893	0.613531653	0.042644337	0.214124805	0	0
ENSMUSG00000050144	1.526068812	1.632268215	3.343407822	3.033863452	2.90303827	2.972692654	3.185866545	2.14404637	1.967168608	3.132576843	2.62058641	3.450221496	3.344828497	2.733354341	2.82984956	3.508428653	3.702657543	3.708187236	3.86393845	3.851998837	3.794935663	2.805292456	2.759155834	3.367371066	3.294253136	3.042644337	3.0721058	3.300123725	3.255500733	2.983677695	3.221877081	2.897240426	3.283921772
ENSMUSG00000050147	0.176322773	0.23878686	0.124328135	0.23878686	0	0.941106311	1.416839742	1.111031312	1.214124805	0.298658316	0.86393845	0.028569152	0.028569152	0.124328135	0.070389328	0.855989697	0	0	0.150559677	0.124328135	0.189033824	1.63691458	1.618238656	0.659924558	0.713695815	0.59454855	0.575312331	0.50589093	0.40053793	0.495695163	0.40053793	0.910732662	0
ENSMUSG00000050148	1.526068812	1.641546029	3.124328135	2.90303827	2.648465443	2.220329955	2.292781749	0.790772038	1.835924074	1.910732662	1.613531653	2.754887502	2.811471031	2.608809243	2.3305584	1.531069493	1.59454855	2.087462841	1.925999419	1.937344392	2.15704371	0.847996907	0.925999419	1.384049807	1.298658316	1.422233001	1.580145484	2.424922088	2.516015147	1.310340121	1.124328135	2.548436625	2.9202933
ENSMUSG00000050150	0.189033824	0.189033824	0.189033824	0	0	0.097610797	0.137503524	0.22650853	0.163498732	0	0.097610797	0.084064265	0.070389328	0.201633861	0.201633861	0.042644337	0	0	0.111031312	0.201633861	0	0.263034406	0.22650853	0.201633861	0.084064265	0.070389328	0	0.056583528	0	0	0.321928095	0.097610797	0.150559677
ENSMUSG00000050157	0	0	0	0	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042644337	0	0	0	0	0	0	0	0	0	0	0.014355293	0
ENSMUSG00000050158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050164	0.137503524	0.124328135	0	0.150559677	0	0.124328135	0.189033824	0.333423734	0	0.378511623	0.275007047	0.495695163	0.516015147	0	0.263034406	0.344828497	0.275007047	0.084064265	0.50589093	0.545968369	0.59454855	0.111031312	0.097610797	0.40053793	0.298658316	0.028569152	0.014355293	0.298658316	0.214124805	0.176322773	0.124328135	0	0.815575429
ENSMUSG00000050174	4.008988783	3.957914599	3.390942773	3.08236197	2.327687364	2.570462931	2.859969548	2.724650272	4.098453246	3.850999395	3.66448284	2.927896454	3.114367025	2.735522177	3.047887329	3.784503983	3.855989697	4.13093087	3.870857864	3.826802684	3.959770155	2.680324357	2.427606173	3.206330648	3.350497247	2.895302621	2.94673086	3.155425432	3.258518925	3.803227036	3.553360503	2.653060017	3.584962501
ENSMUSG00000050179	0	0	0	0	0	0	0	0.070389328	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050188	5.173127433	5.185470146	3.215678597	2.918386234	3.292781749	3.90303827	4.051372102	4.72955277	4.141596278	4.246408087	4.409390936	4.074676686	4.059182199	2.689299161	3.311793718	4.520422249	4.250203656	4.424250286	4.384049807	4.352617299	4.545350645	4.341985747	4.263034406	3.7322692	3.880685525	3.326249701	3.428946345	2.604071324	3.368768349	4.025914699	4.40053793	3.247927513	3.390942773
ENSMUSG00000050189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0.084064265	0.097610797	0	0	0	0	0
ENSMUSG00000050190	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050192	0.555816155	0.575312331	2.073820233	1.86393845	1.50589093	1.459431619	2	1.655351829	1.510961919	0.887525271	1.344828497	1.887525271	1.867896464	1.432959407	1.59454855	1.014355293	1.627606838	1.117695043	1.521050737	1.580145484	0.918386234	2.327687364	2.386810946	1.244887059	1.304511042	1.90303827	1.799087306	1.584962501	1.618238656	0.941106311	1.570462931	2.087462841	1.941106311
ENSMUSG00000050195	0.097610797	0.097610797	0.992768431	0.042644337	0	0.189033824	0	0.097610797	0.22650853	0.097610797	0.124328135	0.22650853	0	0	0.124328135	0.014355293	0.014355293	0.014355293	0.028569152	0.070389328	0.111031312	0	0	0	0.014355293	0.070389328	0.042644337	0.22650853	0.263034406	0.014355293	0.137503524	0.344828497	0.014355293
ENSMUSG00000050197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050199	1.580145484	1.545968369	3.757023247	3.860962798	3.528571319	2.427606173	2.025028794	1.575312331	2.229587923	2.370164281	2.117695043	2.232660757	2.201633861	3.077242999	2.531069493	1.443606651	0.526068812	1.794935663	0.250961574	0.310340121	1.214124805	0.565597176	0.422233001	0.669026766	0.739848103	1.815575429	1.891419187	3.266036894	3.397802962	1.739848103	2.150559677	2.084064265	2.786596362
ENSMUSG00000050201	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0.014355293	0.014355293	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050211	0	0.042644337	0.201633861	0	0.298658316	0	0	0.028569152	0	0.014355293	0.014355293	0	0	0.298658316	0.097610797	0.028569152	0	0	0	0	0.014355293	0.22650853	0.056583528	0.056583528	0.084064265	0.124328135	0.084064265	0.014355293	0	0.042644337	0.163498732	0	0
ENSMUSG00000050212	4.957450336	4.992768431	3.874796966	4.420212891	3.847996907	5.091699834	4.800641097	4.934044647	4.595742339	5.09592442	4.944389962	3.956985925	4.269781238	3.835924074	3.960697039	4.838447593	3.184280294	3.301587647	3.016139703	3.085764554	3.548436625	4.986410935	5.197708158	4.653060017	4.765004246	4.384049807	4.236492618	3.891419187	3.757023247	5.028569152	5.569855608	3.276496666	4.165911939
ENSMUSG00000050213	2.454175893	2.545968369	2.805292456	3.192194165	3.707082992	2.6622055	3.077242999	3.358958826	3.976363636	3.503348735	3.606442228	4.241077458	4.238022518	4.216454865	4.044394119	4.419538892	4.292045492	4.503984704	4.076388069	4.171527106	4.263785614	2.901108243	2.883620816	4.380590934	4.409390936	4.154615611	4.10433666	3.850999395	3.844988157	4.503984704	3.936402378	4.261530815	4.019701914
ENSMUSG00000050215	0	0	0	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050222	1.304511042	1.584962501	2.744161096	3.285402219	2.257010618	4.040015679	2.204766751	2.028569152	2.347665656	1.807354922	2.060047384	2.347665656	2.553360503	2.510961919	1.871843649	0.669026766	0.163498732	0.918386234	0.056583528	0.014355293	0.650764559	0.201633861	0.367371066	0.097610797	0.443606651	1.516015147	1.570462931	2.575312331	2.89917563	3.010779839	3.139142019	2.64385619	2.087462841
ENSMUSG00000050224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050229	0.704871964	0.641546029	1.914564523	1.350497247	2.269033146	1.495695163	1.13093087	1.372952098	1.622930351	0.97819563	1.304511042	1.700439718	1.786596362	1.327687364	1.269033146	1.464668267	1.992768431	1.819668183	2	2.063502942	1.937344392	1.669026766	1.580145484	1.608809243	1.584962501	2.056583528	1.922197848	2.263034406	2.336283388	1.773996325	1.495695163	2.056583528	1.201633861
ENSMUSG00000050232	0	0	0	0.189033824	0	1.827819025	1.981852653	0.50589093	0	0.097610797	0.22650853	0.042644337	0.23878686	0	0	1.333423734	0.150559677	0.176322773	0.070389328	0.124328135	0.163498732	0.613531653	0.584962501	0.201633861	0.214124805	0.056583528	0.070389328	0	0.214124805	0	0	0	0
ENSMUSG00000050234	4.256255873	4.282439805	3.026800059	4.049630768	4.981852653	3.9202933	4.89917563	6.286326727	3.832890014	4.503984704	5.297558281	3.56193706	3.766595162	2.046141782	3.285402219	3.808385051	2.754887502	2.927896454	1.575312331	1.799087306	1.887525271	6.156639311	6.173926932	2.422233001	2.49057013	3.317593505	3.462052319	2.042644337	2.422233001	3.109360559	5.589463893	2.3950628	1.263034406
ENSMUSG00000050239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070389328	0	0
ENSMUSG00000050240	0.214124805	0.201633861	1.937344392	2.017921908	0.298658316	0.895302621	1.150559677	0.014355293	0.014355293	0.50589093	0.23878686	0.815575429	0.941106311	0.925999419	0.933572638	0.443606651	0.739848103	0.59454855	0.86393845	0.773996325	0.516015147	0.731183242	0.722466024	1.15704371	1.049630768	1.028569152	1.03562391	1.773996325	2.22650853	0.516015147	0.687060688	1.339137385	1.996388746
ENSMUSG00000050241	0.028569152	0	0	0	0	0	0	0.137503524	0.070389328	0	0.056583528	0	0	0	0.028569152	0.23878686	0	0	0	0	0	0.214124805	0.137503524	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050243	0.23878686	0.201633861	1.286881148	0.941106311	1.056583528	0.678071905	0.773996325	0.389566812	1.13093087	0.604071324	0.713695815	0.98550043	0.879705766	0.475084883	0.933572638	0.613531653	0.35614381	0.310340121	0.275007047	0.695993813	0.378511623	0.367371066	0.411426246	0.367371066	1.14404637	1.286881148	0.933572638	1.063502942	1.195347598	0.847996907	0.82374936	1.056583528	1.13093087
ENSMUSG00000050244	1.438292852	1.40599236	4.085764554	3.64731451	4.522306893	2.931683057	2.713695815	1.432959407	3.317593505	2.15704371	2.408711861	3.399171094	2.510961919	2.655351829	2.589763487	2.424922088	3.522306893	3.694880193	3.653060017	3.595742339	3.541019153	1.709290636	1.604071324	2.592158002	2.469885976	3.493134922	3.534808661	4.656496371	4.531069493	2.140778656	2.163498732	3.809414444	4.655924213
ENSMUSG00000050248	2.301587647	2.341985747	4.648465443	4.680886921	2.797012978	3.708187236	3.142413438	1.682573297	2.066950244	3.953265239	3.122672719	3.951401292	3.735522177	3.71259578	3.926948248	2.998195503	4.045268215	4.04176865	3.943921327	3.965322548	4.096767855	2.987320866	3.023255352	3.572889668	3.61117238	3.869871406	3.910732662	4.053111336	4.511594542	2.859969548	3.7322692	3.904002316	3.570462931
ENSMUSG00000050251	0	0	0	0	0	0	0	0	0	0.014355293	0	0	0	0	0	0	0	0	0	0	0.028569152	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050270	1.411426246	1.244887059	1.344828497	1.469885976	0.992768431	1.372952098	1	1.077242999	1.111031312	1.286881148	1.182692298	0.739848103	0.895302621	0.90303827	0.871843649	1.316145742	0.613531653	1.049630768	0.963474124	0.871843649	0.963474124	1.286881148	1.292781749	1.773996325	1.786596362	1.220329955	0.918386234	0.584962501	0.782408565	0.956056652	1.454175893	0.831877241	0
ENSMUSG00000050271	0.545968369	0.604071324	2.689299161	2.837943242	2.508428653	2.82374936	3.286881148	0.831877241	0.014355293	1.464668267	1	2.207892852	2.039138394	2.639232163	2.364572432	1.773996325	1.516015147	1.859969548	1.86393845	1.922197848	1.673556424	2.432959407	2.344828497	2.403267722	2.250961574	3.667892125	3.669026766	3.47118746	3.276496666	2.3305584	2.247927513	3.364572432	3.427606173
ENSMUSG00000050272	0.014355293	0	0	0	0.411426246	0.411426246	0.163498732	0.014355293	0	0	0	0.028569152	0.070389328	0.124328135	0.042644337	0.014355293	0	0	0.014355293	0	0	0.014355293	0	0.042644337	0.014355293	0	0	0	0	0	0.084064265	0	0
ENSMUSG00000050276	0	0.111031312	0	0.137503524	0	5.043519494	0.475084883	0	0	0.014355293	0	0	0	0	0	0.321928095	0.014355293	0.201633861	0.056583528	0	0.084064265	0.070389328	0.042644337	0.137503524	0.014355293	0	0	0	0	0	0	0	0
ENSMUSG00000050281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
